"","Product_Code","Warehouse","Product_Category","Date","Order_Demand"
"28792","Product_1752","Whse_J","Category_001","2014/1/31",1
"28793","Product_1274","Whse_J","Category_019","2014/5/1",10000
"28794","Product_1825","Whse_A","Category_006","2014/2/6",10000
"28795","Product_1095","Whse_A","Category_024","2016/3/16",2
"28796","Product_1456","Whse_J","Category_019","2013/2/20",2500
"28797","Product_1295","Whse_J","Category_019","2016/6/16",10000
"28798","Product_1270","Whse_J","Category_019","2013/1/18",2000
"28799","Product_0349","Whse_A","Category_021","2012/5/14",4
"28800","Product_0792","Whse_J","Category_001","2016/9/14",5
"28801","Product_1156","Whse_J","Category_006","2013/5/31",20000
"28802","Product_0011","Whse_J","Category_005","2015/5/1",500
"28803","Product_0678","Whse_J","Category_011","2013/11/7",30
"28804","Product_0845","Whse_J","Category_021","2014/7/28",100
"28805","Product_1020","Whse_J","Category_008","2015/11/5",2
"28806","Product_1176","Whse_J","Category_026","2012/4/10",10
"28807","Product_1349","Whse_J","Category_019","2015/2/3",2000
"28808","Product_0035","Whse_J","Category_005","2015/2/17",1000
"28809","Product_1933","Whse_C","Category_001","2011/12/20",10
"28810","Product_1377","Whse_J","Category_019","2016/5/27",3000
"28811","Product_0011","Whse_J","Category_005","2012/11/8",2000
"28812","Product_1388","Whse_A","Category_019","2015/7/10",0
"28813","Product_1520","Whse_J","Category_019","2014/10/23",1000
"28814","Product_1417","Whse_A","Category_019","2012/5/23",100
"28815","Product_1314","Whse_A","Category_019","2013/5/1",200
"28816","Product_1697","Whse_J","Category_021","2012/11/16",1
"28817","Product_1875","Whse_J","Category_001","2014/3/6",1
"28818","Product_1355","Whse_J","Category_019","2013/3/26",20000
"28819","Product_1246","Whse_J","Category_019","2013/6/12",3000
"28820","Product_1316","Whse_J","Category_019","2012/7/6",200
"28821","Product_0985","Whse_A","Category_028","2015/12/10",20000
"28822","Product_1680","Whse_J","Category_021","2014/8/27",8
"28823","Product_0355","Whse_J","Category_005","2016/9/8",1000
"28824","Product_1520","Whse_J","Category_019","2015/2/27",5000
"28825","Product_1938","Whse_J","Category_001","2012/5/9",3
"28826","Product_0840","Whse_J","Category_021","2014/11/6",20
"28827","Product_1470","Whse_C","Category_019","2014/11/25",7000
"28828","Product_1626","Whse_J","Category_019","2015/6/22",500
"28829","Product_1465","Whse_J","Category_019","2014/8/29",1000
"28830","Product_0667","Whse_J","Category_011","2013/7/23",5
"28831","Product_0832","Whse_J","Category_019","2014/9/11",6000
"28832","Product_0250","Whse_A","Category_007","2015/6/1",2074
"28833","Product_0410","Whse_J","Category_019","2015/2/3",6
"28834","Product_1452","Whse_J","Category_019","2015/7/17",1000
"28835","Product_1219","Whse_J","Category_019","2012/10/15",1000
"28836","Product_0337","Whse_J","Category_021","2013/4/10",2
"28837","Product_0790","Whse_J","Category_001","2014/9/19",10
"28838","Product_0620","Whse_J","Category_001","2016/12/13",1
"28839","Product_0409","Whse_J","Category_019","2015/1/7",4
"28840","Product_2123","Whse_A","Category_009","2015/8/4",100
"28841","Product_0348","Whse_J","Category_021","2014/2/24",2
"28842","Product_1016","Whse_J","Category_007","2013/9/30",2000
"28843","Product_1512","Whse_J","Category_019","2015/11/27",1000
"28844","Product_2031","Whse_J","Category_005","2013/9/30",500
"28845","Product_1439","Whse_J","Category_019","2016/10/12",1000
"28846","Product_1248","Whse_J","Category_019","2016/1/13",2000
"28847","Product_2016","Whse_J","Category_005","2016/3/8",1000
"28848","Product_1485","Whse_C","Category_019","2014/3/25",3000
"28849","Product_0031","Whse_A","Category_005","2016/9/28",400
"28850","Product_1294","Whse_J","Category_019","2016/11/8",5000
"28851","Product_1392","Whse_J","Category_019","2016/6/27",5000
"28852","Product_1134","Whse_J","Category_005","2015/9/11",200
"28853","Product_1626","Whse_J","Category_019","2013/9/3",100
"28854","Product_0664","Whse_J","Category_011","2014/9/26",10
"28855","Product_0711","Whse_J","Category_001","2013/12/6",5
"28856","Product_1382","Whse_J","Category_019","2013/1/9",20000
"28857","Product_1383","Whse_J","Category_019","2016/10/3",1000
"28858","Product_1387","Whse_C","Category_019","2013/4/2",1500
"28859","Product_1504","Whse_J","Category_019","2016/8/19",250
"28860","Product_0422","Whse_A","Category_019","2012/3/22",25000
"28861","Product_2169","Whse_A","Category_024","2012/3/8",7
"28862","Product_1359","Whse_J","Category_019","2013/8/14",30000
"28863","Product_1359","Whse_J","Category_019","2013/12/4",20000
"28864","Product_1468","Whse_J","Category_019","2014/5/27",3000
"28865","Product_0514","Whse_S","Category_022","2016/7/12",24
"28866","Product_1359","Whse_J","Category_019","2012/11/1",100000
"28867","Product_0209","Whse_S","Category_007","2014/6/23",300
"28868","Product_0026","Whse_J","Category_005","2014/12/26",300
"28869","Product_1274","Whse_J","Category_019","2015/8/14",6000
"28870","Product_0417","Whse_A","Category_019","2014/10/27",0
"28871","Product_1110","Whse_J","Category_007","2014/3/18",9
"28872","Product_1970","Whse_J","Category_005","2012/6/27",1000
"28873","Product_0400","Whse_J","Category_030","2014/10/20",100
"28874","Product_0643","Whse_A","Category_028","2014/2/27",0
"28875","Product_0795","Whse_J","Category_001","2016/11/10",5
"28876","Product_0950","Whse_J","Category_006","2012/1/10",500
"28877","Product_0505","Whse_A","Category_015","2012/11/12",6
"28878","Product_1208","Whse_J","Category_026","2015/1/20",1
"28879","Product_1383","Whse_J","Category_019","2012/12/11",300
"28880","Product_0064","Whse_J","Category_019","2012/1/11",3000
"28881","Product_1284","Whse_A","Category_019",NA,NA
"28882","Product_1455","Whse_J","Category_019","2014/8/7",700
"28883","Product_0308","Whse_J","Category_024","2013/3/7",2
"28884","Product_0961","Whse_J","Category_005","2014/11/27",400
"28885","Product_0533","Whse_J","Category_022","2015/4/2",24
"28886","Product_2010","Whse_J","Category_005","2014/10/3",100
"28887","Product_1414","Whse_J","Category_019","2016/12/26",300
"28888","Product_1429","Whse_A","Category_019","2016/12/13",3000
"28889","Product_1023","Whse_J","Category_007","2015/4/30",500
"28890","Product_1287","Whse_J","Category_019","2016/3/3",300
"28891","Product_1263","Whse_C","Category_019","2016/7/25",500000
"28892","Product_1991","Whse_J","Category_005","2013/6/27",1000
"28893","Product_1430","Whse_J","Category_019","2015/1/30",2500
"28894","Product_1294","Whse_J","Category_019","2013/6/3",10000
"28895","Product_1566","Whse_J","Category_019","2015/11/17",1
"28896","Product_1870","Whse_J","Category_001","2012/5/18",4
"28897","Product_1636","Whse_J","Category_019","2015/6/5",200
"28898","Product_0932","Whse_J","Category_006","2015/1/23",5000
"28899","Product_0929","Whse_J","Category_006","2015/4/14",3000
"28900","Product_1775","Whse_A","Category_010","2016/9/5",30
"28901","Product_1016","Whse_J","Category_007","2012/8/21",100
"28902","Product_1427","Whse_J","Category_019","2014/10/20",100
"28903","Product_0018","Whse_J","Category_005","2013/1/30",100
"28904","Product_1776","Whse_J","Category_010","2014/10/14",3
"28905","Product_1291","Whse_A","Category_019","2013/10/25",0
"28906","Product_1382","Whse_J","Category_019","2014/1/21",3000
"28907","Product_0463","Whse_A","Category_015","2013/3/6",2
"28908","Product_1274","Whse_J","Category_019","2013/9/30",2000
"28909","Product_1452","Whse_J","Category_019","2015/7/16",5000
"28910","Product_0711","Whse_J","Category_001","2012/1/5",5
"28911","Product_1623","Whse_J","Category_019","2016/7/27",2000
"28912","Product_1377","Whse_J","Category_019","2012/3/30",15000
"28913","Product_1602","Whse_C","Category_030","2016/5/13",100
"28914","Product_1385","Whse_J","Category_019","2015/7/16",150
"28915","Product_1034","Whse_J","Category_028","2015/10/9",900
"28916","Product_1297","Whse_J","Category_019","2013/7/5",2300
"28917","Product_1463","Whse_J","Category_019","2013/8/23",3000
"28918","Product_0629","Whse_J","Category_001","2016/9/14",4
"28919","Product_1294","Whse_J","Category_019","2012/9/12",10000
"28920","Product_0206","Whse_A","Category_007","2013/1/31",100
"28921","Product_0016","Whse_J","Category_005","2014/4/22",400
"28922","Product_0719","Whse_J","Category_001","2015/8/5",10
"28923","Product_1567","Whse_S","Category_019","2012/7/17",150000
"28924","Product_1653","Whse_J","Category_019","2013/9/26",500
"28925","Product_0079","Whse_J","Category_019","2012/10/9",18000
"28926","Product_1295","Whse_J","Category_019","2012/6/7",10000
"28927","Product_1360","Whse_J","Category_019","2012/6/27",25000
"28928","Product_1419","Whse_A","Category_019","2013/6/12",0
"28929","Product_0083","Whse_J","Category_019","2014/7/25",3000
"28930","Product_1581","Whse_J","Category_005","2016/8/29",1000
"28931","Product_1867","Whse_J","Category_001","2013/10/1",1
"28932","Product_1379","Whse_J","Category_019","2015/9/7",1000
"28933","Product_1410","Whse_J","Category_019","2015/10/8",600
"28934","Product_0012","Whse_S","Category_005","2013/9/10",1000
"28935","Product_1602","Whse_C","Category_030","2014/1/22",400
"28936","Product_1150","Whse_J","Category_006","2016/10/4",10000
"28937","Product_0606","Whse_J","Category_001","2016/10/17",25
"28938","Product_0620","Whse_C","Category_001","2013/7/22",10
"28939","Product_0058","Whse_J","Category_019","2012/11/2",1
"28940","Product_1016","Whse_J","Category_007","2012/9/4",100
"28941","Product_1675","Whse_J","Category_021","2015/4/22",2
"28942","Product_1746","Whse_S","Category_030","2015/11/30",1000
"28943","Product_1570","Whse_S","Category_019","2012/2/6",4000
"28944","Product_1970","Whse_S","Category_005","2012/1/31",2000
"28945","Product_1294","Whse_J","Category_019","2012/9/20",10000
"28946","Product_0583","Whse_J","Category_032","2012/11/30",18
"28947","Product_0778","Whse_J","Category_001","2016/9/5",10
"28948","Product_1952","Whse_J","Category_001","2016/11/28",3
"28949","Product_0779","Whse_J","Category_001","2013/12/25",10
"28950","Product_1382","Whse_J","Category_019","2014/12/18",10000
"28951","Product_0840","Whse_J","Category_021","2014/3/7",10
"28952","Product_1401","Whse_J","Category_019","2012/5/23",400
"28953","Product_1425","Whse_J","Category_019","2015/4/3",600
"28954","Product_0929","Whse_J","Category_006","2013/9/13",2000
"28955","Product_0412","Whse_A","Category_007","2014/12/2",1
"28956","Product_1518","Whse_A","Category_019","2014/6/5",500
"28957","Product_1541","Whse_A","Category_019","2016/6/2",1000
"28958","Product_1236","Whse_J","Category_019","2014/5/27",200
"28959","Product_1397","Whse_J","Category_019","2015/8/26",12000
"28960","Product_1469","Whse_J","Category_019","2016/1/22",3000
"28961","Product_1459","Whse_J","Category_019","2016/9/23",2000
"28962","Product_2163","Whse_J","Category_024","2012/7/13",20
"28963","Product_2025","Whse_J","Category_005","2013/12/4",200
"28964","Product_0643","Whse_A","Category_028","2013/2/8",1
"28965","Product_1007","Whse_A","Category_006",NA,800
"28966","Product_0460","Whse_A","Category_015","2013/6/17",4
"28967","Product_1403","Whse_J","Category_019","2014/10/16",3000
"28968","Product_0409","Whse_J","Category_019","2014/10/1",30
"28969","Product_1485","Whse_C","Category_019","2015/4/1",15000
"28970","Product_1202","Whse_J","Category_019","2012/5/30",1000
"28971","Product_1247","Whse_C","Category_019","2014/3/17",1000
"28972","Product_0204","Whse_A","Category_007","2014/4/23",10
"28973","Product_0141","Whse_J","Category_007","2016/5/27",20
"28974","Product_2090","Whse_S","Category_009","2014/7/15",20
"28975","Product_1367","Whse_J","Category_019","2015/7/3",300
"28976","Product_0445","Whse_S","Category_015","2015/2/5",102
"28977","Product_0608","Whse_J","Category_001","2015/9/1",3
"28978","Product_1341","Whse_S","Category_019","2015/4/6",50000
"28979","Product_1040","Whse_J","Category_005","2012/5/6",100
"28980","Product_0110","Whse_S","Category_032","2013/6/25",12
"28981","Product_0409","Whse_J","Category_019","2012/7/11",40
"28982","Product_0820","Whse_J","Category_001","2014/12/22",5
"28983","Product_0704","Whse_J","Category_001","2015/4/15",5
"28984","Product_1294","Whse_J","Category_019","2012/8/22",100
"28985","Product_1886","Whse_J","Category_007","2016/2/4",43000
"28986","Product_0675","Whse_J","Category_011","2014/11/28",1
"28987","Product_0443","Whse_S","Category_015","2013/3/19",20
"28988","Product_1453","Whse_J","Category_019","2014/5/21",200
"28989","Product_0840","Whse_J","Category_021","2012/3/6",8
"28990","Product_1018","Whse_J","Category_007","2015/1/23",15000
"28991","Product_0348","Whse_J","Category_021","2012/10/10",1
"28992","Product_1942","Whse_C","Category_001","2015/6/5",1
"28993","Product_0317","Whse_J","Category_011","2014/3/12",16
"28994","Product_1378","Whse_J","Category_019","2016/2/24",5000
"28995","Product_1016","Whse_J","Category_007","2016/2/15",100
"28996","Product_0410","Whse_J","Category_019","2016/3/23",20
"28997","Product_0021","Whse_J","Category_005","2014/9/2",1000
"28998","Product_0086","Whse_J","Category_019","2015/3/20",6000
"28999","Product_0290","Whse_J","Category_024","2014/4/1",110
"29000","Product_1492","Whse_J","Category_019","2013/9/3",100
"29001","Product_1641","Whse_J","Category_019","2013/11/26",3000
"29002","Product_0302","Whse_A","Category_015","2015/3/16",20
"29003","Product_2132","Whse_A","Category_009","2012/8/13",70
"29004","Product_1360","Whse_J","Category_019","2016/12/1",5000
"29005","Product_1360","Whse_J","Category_019","2014/7/7",50000
"29006","Product_1295","Whse_J","Category_019","2014/9/10",20000
"29007","Product_0587","Whse_S","Category_032","2015/2/3",48
"29008","Product_1787","Whse_J","Category_006","2014/3/20",2500
"29009","Product_1023","Whse_J","Category_007","2016/9/28",3000
"29010","Product_0938","Whse_S","Category_006","2012/12/2",20000
"29011","Product_1616","Whse_A","Category_024","2014/9/26",2
"29012","Product_1570","Whse_J","Category_019","2012/2/14",500
"29013","Product_1410","Whse_A","Category_019","2014/12/2",1500
"29014","Product_1242","Whse_J","Category_019","2014/10/7",5000
"29015","Product_1299","Whse_A","Category_019","2014/10/15",5000
"29016","Product_1554","Whse_J","Category_019","2014/3/24",5000
"29017","Product_0025","Whse_J","Category_005","2015/7/16",500
"29018","Product_1089","Whse_S","Category_020","2012/4/3",50
"29019","Product_1274","Whse_J","Category_019","2014/6/16",2000
"29020","Product_0729","Whse_J","Category_001","2013/9/10",50
"29021","Product_1275","Whse_J","Category_019","2013/1/29",100
"29022","Product_0410","Whse_J","Category_019","2012/12/4",40
"29023","Product_1766","Whse_J","Category_005","2016/1/20",1000
"29024","Product_0337","Whse_A","Category_021","2013/10/15",8
"29025","Product_1394","Whse_S","Category_019","2012/3/2",1000
"29026","Product_1656","Whse_A","Category_026","2014/7/24",24
"29027","Product_0936","Whse_S","Category_006","2014/3/20",12500
"29028","Product_0021","Whse_J","Category_005","2016/4/18",500
"29029","Product_1978","Whse_A","Category_011","2013/1/14",20
"29030","Product_1891","Whse_S","Category_021","2015/10/29",35
"29031","Product_1222","Whse_J","Category_019","2013/6/5",3000
"29032","Product_0022","Whse_J","Category_005","2016/3/29",100
"29033","Product_0608","Whse_J","Category_001","2012/5/24",10
"29034","Product_0915","Whse_S","Category_023","2015/12/29",700
"29035","Product_1286","Whse_J","Category_019","2013/6/27",1000
"29036","Product_1381","Whse_J","Category_019","2012/4/16",1000
"29037","Product_1377","Whse_J","Category_019","2013/6/4",20000
"29038","Product_1453","Whse_J","Category_019","2014/3/10",500
"29039","Product_1409","Whse_A","Category_019","2016/10/11",1000
"29040","Product_1216","Whse_J","Category_019","2014/11/7",2000
"29041","Product_1461","Whse_A","Category_019","2014/10/7",1050
"29042","Product_1213","Whse_J","Category_019","2016/4/22",100
"29043","Product_1580","Whse_J","Category_005","2012/5/10",1200
"29044","Product_1104","Whse_J","Category_006","2013/12/24",100
"29045","Product_1766","Whse_J","Category_005","2014/7/24",1000
"29046","Product_0407","Whse_J","Category_019","2012/12/6",50
"29047","Product_1908","Whse_A","Category_028","2014/10/21",1
"29048","Product_0453","Whse_C","Category_015","2013/12/4",8
